ISSN,ISSN_L,TITLE,TITLE_SOURCE,year_flipped,title,issn_type,period,year_active_since_str,year_active_since
0256-4947,0256-4947,Annals of Saudi Medicine,DOAJ,2009,Annals of Saudi Medicine,issn_print,Nachgewiesen 25.2005 -,2005 -,2005
0256-8861,0256-8861,South African Journal of Libraries and Information Science,DOAJ,2011,South African Journal of Libraries and Information Science,issn_print,52.1984 - 66.1998; 67.2000/01,1984 -,1984
0256-8861,0256-8861,South African Journal of Libraries and Information Science,DOAJ,2011,South African Journal of Libraries and Information Science,issn_print,68.2002 -,2002 -,2002
0256-8861,0256-8861,South African Journal of Libraries and Information Science,DOAJ,2011,South African Journal of Libraries and Information Science,issn_print,68.2002 - 77.2011,2002 -,2002
2078-5135,0256-9574,South African Medical Journal,DOAJ,2003,South African Medical Journal,issn_e,6.1932 -,1932 -,1932
0256-9574,0256-9574,South African Medical Journal,DOAJ,2003,South African Medical Journal,issn_print,6.1932 -,1932 -,1932
0256-9574,0256-9574,South African Medical Journal,DOAJ,2003,South African Medical Journal,issn_print,6.1932 -,1932 -,1932
2071-0763,0258-5200,SA Journal of Industrial Psychology,DOAJ,2008,SA Journal of Industrial Psychology,issn_e,12.1986 -,1986 -,1986
2071-0763,0258-5200,SA Journal of Industrial Psychology,DOAJ,2008,SA Journal of Industrial Psychology,issn_e,12.1986 -,1986 -,1986
0258-5200,0258-5200,SA Journal of Industrial Psychology,DOAJ,2008,SA Journal of Industrial Psychology,issn_print,12.1986 -,1986 -,1986
0258-5200,0258-5200,SA Journal of Industrial Psychology,DOAJ,2008,SA Journal of Industrial Psychology,issn_print,12.1986 -,1986 -,1986
0258-7661,0258-7661,Swiss Archives of Neurology and Psychiatry,DOAJ,1998,Swiss Archives of Neurology and Psychiatry,issn_print,1.2010 -,2010 -,2010
0258-7661,0258-7661,Swiss Archives of Neurology and Psychiatry,DOAJ,1998,Swiss Archives of Neurology and Psychiatry,issn_print,1.2010 -,2010 -,2010
0258-7661,0258-7661,Swiss Archives of Neurology and Psychiatry,DOAJ,1998,Swiss Archives of Neurology and Psychiatry,issn_print,"1.1917 - 83.1959; 136.1985-166, 8 (16.12.2015)",1917 -,1917
0259-2312,0259-2312,Per Linguam : A Journal of Language Learning,DOAJ,2011,Per Linguam : A Journal of Language Learning,issn_print,1.1985 -,1985 -,1985
0259-2312,0259-2312,Per Linguam : A Journal of Language Learning,DOAJ,2011,Per Linguam : A Journal of Language Learning,issn_print,1.1985 - 29.2013; damit Ersch. eingest.,1985 -,1985
2224-0012,0259-2312,Per Linguam : A Journal of Language Learning,DOAJ,2011,Per Linguam : A Journal of Language Learning,issn_e,1.1985 -,1985 -,1985
0259-9422,0259-9422,HTS Teologiese Studies/Theological Studies,DOAJ,1943,HTS Teologiese Studies/Theological Studies,issn_print,Nachgewiesen 3.1946 - 56.2000,1946 -,1946
0259-9422,0259-9422,HTS Teologiese Studies/Theological Studies,DOAJ,1943,HTS Teologiese Studies/Theological Studies,issn_print,57.2001 - 64.2008[?],2001 -,2001
1727-5644,0260-3055,Annals of Glaciology,DOAJ,2016,Annals of Glaciology,issn_e,1.1980 -,1980 -,1980
0260-3055,0260-3055,Annals of Glaciology,DOAJ,2016,Annals of Glaciology,issn_print,1.1980 -,1980 -,1980
0260-3055,0260-3055,Annals of Glaciology,DOAJ,2016,Annals of Glaciology,issn_print,1.1980 -,1980 -,1980
0262-821X,0262-821X,Journal of Micropalaeontology,DOAJ,2018,Journal of Micropalaeontology,issn_print,1.1982 -,1982 -,1982
0263-6174,0263-6174,Adsorption Science & Technology,DOAJ,2017,Adsorption Science & Technology,issn_print,1.1984 -,1984 -,1984
0263-6174,0263-6174,Adsorption Science & Technology,DOAJ,2017,Adsorption Science & Technology,issn_print,1.1984 -,1984 -,1984
2048-4038,0263-6174,Adsorption Science & Technology,DOAJ,2017,Adsorption Science & Technology,issn_e,1.1984 -,1984 -,1984
2048-4038,0263-6174,Adsorption Science & Technology,DOAJ,2017,Adsorption Science & Technology,issn_e,1.1984 -,1984 -,1984
0276-4741,0276-4741,Mountain Research and Development,DOAJ,2009,Mountain Research and Development,issn_print,1.1981 -,1981 -,1981
0276-4741,0276-4741,Mountain Research and Development,DOAJ,2009,Mountain Research and Development,issn_print,1.1981 - 28.2008,1981 -,1981
1994-7151,0276-4741,Mountain Research and Development,DOAJ,2009,Mountain Research and Development,issn_e,1.1981 -,1981 -,1981
1875-8630,0278-0240,Disease Markers,DOAJ,1993,Disease Markers,issn_e,"1.1983 - 35.2013; 2014 - 2016,3",2014 -,2014
1875-8630,0278-0240,Disease Markers,DOAJ,1993,Disease Markers,issn_e,Nachgewiesen 14.1998 - 35.2013; 2014 -,2014 -,2014
0278-0240,0278-0240,Disease Markers,DOAJ,1993,Disease Markers,issn_print,"1.1983 - 35.2013; 2014 - 2016,3",2014 -,2014
0278-0240,0278-0240,Disease Markers,DOAJ,1993,Disease Markers,issn_print,Nachgewiesen 14.1998 - 35.2013; 2014 -,2014 -,2014
0280-6495,0280-6495,"Tellus: Series A, Dynamic Meteorology and Oceanography",DOAJ,2012,"Tellus: Series A, Dynamic Meteorology and Oceanography",issn_print,35.1983 - 63.2011,1983 -,1983
0280-6495,0280-6495,"Tellus: Series A, Dynamic Meteorology and Oceanography",DOAJ,2012,"Tellus: Series A, Dynamic Meteorology and Oceanography",issn_print,35.1983 -,1983 -,1983
1600-0870,0280-6495,"Tellus: Series A, Dynamic Meteorology and Oceanography",DOAJ,2012,"Tellus: Series A, Dynamic Meteorology and Oceanography",issn_e,35.1983 - 63.2011,1983 -,1983
1600-0870,0280-6495,"Tellus: Series A, Dynamic Meteorology and Oceanography",DOAJ,2012,"Tellus: Series A, Dynamic Meteorology and Oceanography",issn_e,35.1983 -,1983 -,1983
0280-6509,0280-6509,"Tellus: Series B, Chemical and Physical Meteorology",DOAJ,2012,"Tellus: Series B, Chemical and Physical Meteorology",issn_print,35.1983 -,1983 -,1983
0280-6509,0280-6509,"Tellus: Series B, Chemical and Physical Meteorology",DOAJ,2012,"Tellus: Series B, Chemical and Physical Meteorology",issn_print,35.1983 - 63.2011,1983 -,1983
1600-0889,0280-6509,"Tellus: Series B, Chemical and Physical Meteorology",DOAJ,2012,"Tellus: Series B, Chemical and Physical Meteorology",issn_e,35.1983 -,1983 -,1983
1502-7724,0281-3432,Scandinavian Journal of Primary Health Care,DOAJ,2014,Scandinavian Journal of Primary Health Care,issn_e,1.1983 -,1983 -,1983
1502-7724,0281-3432,Scandinavian Journal of Primary Health Care,DOAJ,2014,Scandinavian Journal of Primary Health Care,issn_e,1.1983 - 31.2013,1983 -,1983
0281-3432,0281-3432,Scandinavian Journal of Primary Health Care,DOAJ,2014,Scandinavian Journal of Primary Health Care,issn_print,1.1983 -,1983 -,1983
0281-3432,0281-3432,Scandinavian Journal of Primary Health Care,DOAJ,2014,Scandinavian Journal of Primary Health Care,issn_print,Nachgewiesen 1993 -,1993 -,1993
0281-3432,0281-3432,Scandinavian Journal of Primary Health Care,DOAJ,2014,Scandinavian Journal of Primary Health Care,issn_print,1.1983 - 31.2013,1983 -,1983
0290-7402,0290-7402,Cahiers Balkaniques,DOAJ,2004,Cahiers Balkaniques,issn_print,1.1981 -,1981 -,1981
1473-2300,0300-0605,Journal of International Medical Research,DOAJ,2012,Journal of International Medical Research,issn_e,Nachgewiesen 28.2000 -,2000 -,2000
1473-2300,0300-0605,Journal of International Medical Research,DOAJ,2012,Journal of International Medical Research,issn_e,1.1973 -,1973 -,1973
2000-1967,0300-9734,Upsala Journal of Medical Sciences,DOAJ,2008,Upsala Journal of Medical Sciences,issn_e,77.1972 -,1972 -,1972
2000-1967,0300-9734,Upsala Journal of Medical Sciences,DOAJ,2008,Upsala Journal of Medical Sciences,issn_e,77.1972 -,1972 -,1972
0300-9734,0300-9734,Upsala Journal of Medical Sciences,DOAJ,2008,Upsala Journal of Medical Sciences,issn_print,77.1972 -,1972 -,1972
0300-9734,0300-9734,Upsala Journal of Medical Sciences,DOAJ,2008,Upsala Journal of Medical Sciences,issn_print,77.1972 -,1972 -,1972
2107-6952,0301-0422,Public Health Reviews,DOAJ,2015,Public Health Reviews,issn_e,1.1972 -,1972 -,1972
2107-6952,0301-0422,Public Health Reviews,DOAJ,2015,Public Health Reviews,issn_e,Nachgewiesen 32.2010 -,2010 -,2010
0301-4738,0301-4738,Indian Journal of Ophthalmology,DOAJ,2005,Indian Journal of Ophthalmology,issn_print,19.1971 -,1971 -,1971
0301-4738,0301-4738,Indian Journal of Ophthalmology,DOAJ,2005,Indian Journal of Ophthalmology,issn_print,1.1953 -,1953 -,1953
1998-3689,0301-4738,Indian Journal of Ophthalmology,DOAJ,2005,Indian Journal of Ophthalmology,issn_e,19.1971 -,1971 -,1971
1998-3689,0301-4738,Indian Journal of Ophthalmology,DOAJ,2005,Indian Journal of Ophthalmology,issn_e,1.1953 -,1953 -,1953
1688-0390,0303-3295,Revista Médica del Uruguay,DOAJ,2002,Revista Médica del Uruguay,issn_e,Nachgewiesen 12.1996 -,1996 -,1996
0303-3295,0303-3295,Revista Médica del Uruguay,DOAJ,2002,Revista Médica del Uruguay,issn_print,Nachgewiesen 12.1996 -,1996 -,1996
0304-2758,0304-2758,Estudios de Economía,DOAJ,1973,Estudios de Economía,issn_print,0.1973; 1.1974 -,1974 -,1974
0304-2758,0304-2758,Estudios de Economía,DOAJ,1973,Estudios de Economía,issn_print,[1.]1973 - [11.]1984 = Nr. 1-23; 12.1985 -,1985 -,1985
0718-5286,0304-2758,Estudios de Economía,DOAJ,1973,Estudios de Economía,issn_e,0.1973; 1.1974 -,1974 -,1974
1362-4962,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_e,1.1974 -,1974 -,1974
1362-4962,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_e,1.1974 -,1974 -,1974
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,Nachgewiesen 4.1976 - 16.1989,1976 -,1976
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,Nachgewiesen 3.1975 - 5.1981; 7.1987,1975 -,1975
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,6.1979 - 43.2000,1979 -,1979
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,Nr. 1.1975 - 5.1978,1975 -,1975
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,1.1974 -,1974 -,1974
0305-1048,0305-1048,Nucleic Acids Research,DOAJ,2005,Nucleic Acids Research,issn_print,1.1974 -,1974 -,1974
0316-1218,0316-1218,Canadian Journal of Higher Education,DOAJ,1971,Canadian Journal of Higher Education,issn_print,5.1975 - 39.2009; damit Ersch. eingest.,1975 -,1975
1804-8765,0322-788X,Statistika: Statistics and Economy Journal,DOAJ,2011,Statistika: Statistics and Economy Journal,issn_e,1964 - 1992; 30.1993 - 49.2012; 93.2013 -,2013 -,2013
1804-8765,0322-788X,Statistika: Statistics and Economy Journal,DOAJ,2011,Statistika: Statistics and Economy Journal,issn_e,1964 - 1992; 30.1993 - 49.2012; 93.2013 -,2013 -,2013
0322-788X,0322-788X,Statistika: Statistics and Economy Journal,DOAJ,2011,Statistika: Statistics and Economy Journal,issn_print,1964 - 1992; 30.1993 - 49.2012; 93.2013 -,2013 -,2013
0322-788X,0322-788X,Statistika: Statistics and Economy Journal,DOAJ,2011,Statistika: Statistics and Economy Journal,issn_print,1964 - 1992; 30.1993 - 49.2012; 93.2013 -,2013 -,2013
0324-5853,0324-5853,Periodica Polytechnica: Chemical Engineering,DOAJ,1999,Periodica Polytechnica: Chemical Engineering,issn_print,1.1957 -,1957 -,1957
1587-3765,0324-5853,Periodica Polytechnica: Chemical Engineering,DOAJ,1999,Periodica Polytechnica: Chemical Engineering,issn_e,Nachgewiesen 43.1999 -,1999 -,1999
1852-1479,0325-2221,Relaciones de la Sociedad Argentina de Antropología,DOAJ,1937,Relaciones de la Sociedad Argentina de Antropología,issn_e,1.1937 - 4.1944; N.S. 1.1970 -,1970 -,1970
0325-2221,0325-2221,Relaciones de la Sociedad Argentina de Antropología,DOAJ,1937,Relaciones de la Sociedad Argentina de Antropología,issn_print,1.1937 - 4.1944; N.S. 1.1970 -,1970 -,1970
0325-2221,0325-2221,Relaciones de la Sociedad Argentina de Antropología,DOAJ,1937,Relaciones de la Sociedad Argentina de Antropología,issn_print,1.1937 - 4.1944; N.S. 1.1969 -,1969 -,1969
1851-7617,0325-7541,Revista Argentina de Microbiología,DOAJ,2013,Revista Argentina de Microbiología,issn_e,Nachgewiesen 36.2004 -,2004 -,2004
1851-7617,0325-7541,Revista Argentina de Microbiología,DOAJ,2013,Revista Argentina de Microbiología,issn_e,11.1979 -,1979 -,1979
0325-7541,0325-7541,Revista Argentina de Microbiología,DOAJ,2013,Revista Argentina de Microbiología,issn_print,Nachgewiesen 36.2004 -,2004 -,2004
0325-7541,0325-7541,Revista Argentina de Microbiología,DOAJ,2013,Revista Argentina de Microbiología,issn_print,11.1979 -,1979 -,1979
0326-1735,0326-1735,Boletín Geográfico,DOAJ,1992,Boletín Geográfico,issn_print,Nachgewiesen Nr. 24.2003 -,2003 -,2003
2313-903X,0326-1735,Boletín Geográfico,DOAJ,1992,Boletín Geográfico,issn_e,Nachgewiesen Nr. 24.2003 -,2003 -,2003
0326-3428,0326-3428,"Revista de Nefrología, Diálisis y Trasplante",DOAJ,2013,"Revista de Nefrología, Diálisis y Trasplante",issn_print,"Nachgewiesen 26.1990 - 58.2003; 23.2003,2 -",1990 -,1990
0326-9671,0326-9671,Anuario IEHS,DOAJ,2016,Anuario IEHS,issn_print,1.1986 -,1986 -,1986
0327-5159,0327-5159,Arqueologia,DOAJ,2009,Arqueologia,issn_print,Nachgewiesen 11.2001 -,2001 -,2001
0327-5159,0327-5159,Arqueologia,DOAJ,2009,Arqueologia,issn_print,Nachgewiesen 15.2009 -,2009 -,2009
1853-8126,0327-5159,Arqueologia,DOAJ,2009,Arqueologia,issn_e,Nachgewiesen 11.2001 -,2001 -,2001
1853-8126,0327-5159,Arqueologia,DOAJ,2009,Arqueologia,issn_e,Nachgewiesen 15.2009 -,2009 -,2009
0328-1205,0328-1205,Synthesis (La Plata),DOAJ,2012,Synthesis (La Plata),issn_print,Nachgewiesen 12.2005 -,2005 -,2005
0328-1205,0328-1205,Synthesis (La Plata),DOAJ,2012,Synthesis (La Plata),issn_print,1.1994 -,1994 -,1994
0342-7536,0342-7536,Nota Lepidopterologica,DOAJ,2014,Nota Lepidopterologica,issn_print,1.1989 - 5.1994[?],1989 -,1989
0342-7536,0342-7536,Nota Lepidopterologica,DOAJ,2014,Nota Lepidopterologica,issn_print,26.2003 -,2003 -,2003
0350-1361,0350-1361,Zograf,DOAJ,2002,Zograf,issn_print,1.1966 -,1966 -,1966
0350-2465,0350-2465,Građevinar,DOAJ,2000,Građevinar,issn_print,1.1949 -,1949 -,1949
0350-2465,0350-2465,Građevinar,DOAJ,2000,Građevinar,issn_print,nachgewiesen 58.2006 -,2006 -,2006
0350-6894,0350-6894,Slavisti�?na Revija,DOAJ,2012,Slavistična Revija,issn_print,1.1948 -,1948 -,1948
0350-6894,0350-6894,Slavisti�?na Revija,DOAJ,2012,Slavistična Revija,issn_print,Nachgewiesen 1997 -,1997 -,1997
0350-7653,0350-7653,Balcanica,DOAJ,1999,Balcanica,issn_print,1.1970 - 12.1981; 13/14.1982/83; 15.1984; 15a.1984; 16.1985 -,1985 -,1985
0350-820X,0350-820X,Science of Sintering,DOAJ,2002,Science of Sintering,issn_print,6.1974 -,1974 -,1974
0350-820X,0350-820X,Science of Sintering,DOAJ,2002,Science of Sintering,issn_print,Nachgewiesen 34.2002 -,2002 -,2002
0351-4706,0351-4706,Filozofska Istraživanja,DOAJ,2005,Filozofska Istraživanja,issn_print,1.1980 -,1980 -,1980
2217-2521,0351-6083,Acta Facultatis Medicae Naissensis,DOAJ,2012,Acta Facultatis Medicae Naissensis,issn_e,Nachgewiesen 20.2003 -,2003 -,2003
0352-5139,0352-5139,Journal of the Serbian Chemical Society,DOAJ,1930,Journal of the Serbian Chemical Society,issn_print,50.1985 -,1985 -,1985
0352-5139,0352-5139,Journal of the Serbian Chemical Society,DOAJ,1930,Journal of the Serbian Chemical Society,issn_print,50.1985 -,1985 -,1985
1846-5153,0352-9568,Chemical and Biochemical Engineering Quarterly,DOAJ,2001,Chemical and Biochemical Engineering Quarterly,issn_e,Nachgewiesen 14.2000 -,2000 -,2000
0352-9568,0352-9568,Chemical and Biochemical Engineering Quarterly,DOAJ,2001,Chemical and Biochemical Engineering Quarterly,issn_print,Nachgewiesen 14.2000 -,2000 -,2000
0352-9568,0352-9568,Chemical and Biochemical Engineering Quarterly,DOAJ,2001,Chemical and Biochemical Engineering Quarterly,issn_print,1.1987 -,1987 -,1987
0353-295X,0353-295X,Radovi : Zavod za Hrvatsku Povijest,DOAJ,1971,Radovi : Zavod za Hrvatsku Povijest,issn_print,20.1987 -,1987 -,1987
0353-295X,0353-295X,Radovi : Zavod za Hrvatsku Povijest,DOAJ,1971,Radovi : Zavod za Hrvatsku Povijest,issn_print,Nachgewiesen 37.2005 -,2005 -,2005
0353-359X,0353-359X,Ekonomski Vjesnik,DOAJ,2008,Ekonomski Vjesnik,issn_print,1.1988 -,1988 -,1988
0353-4642,0353-4642,Fluminensia: Journal for Philological Research,DOAJ,1999,Fluminensia: Journal for Philological Research,issn_print,1989 -,1989 -,1989
0353-4642,0353-4642,Fluminensia: Journal for Philological Research,DOAJ,1999,Fluminensia: Journal for Philological Research,issn_print,Nachgewiesen 11.1999 -,1999 -,1999
0353-5320,0353-5320,Promet (Zagreb),DOAJ,2013,Promet (Zagreb),issn_print,Nachgewiesen 3.1995 -,1995 -,1995
0353-5320,0353-5320,Promet (Zagreb),DOAJ,2013,Promet (Zagreb),issn_print,18.2006 -,2006 -,2006
0353-5320,0353-5320,Promet (Zagreb),DOAJ,2013,Promet (Zagreb),issn_print,Nachgewiesen 7.1995 - 17.2005,1995 -,1995
0353-9466,0353-9466,Acta Clinica Croatica,DOAJ,2001,Acta Clinica Croatica,issn_print,Nachgewiesen 39.2000 -,2000 -,2000
0353-9466,0353-9466,Acta Clinica Croatica,DOAJ,2001,Acta Clinica Croatica,issn_print,30.1991 -,1991 -,1991
1333-9451,0353-9466,Acta Clinica Croatica,DOAJ,2001,Acta Clinica Croatica,issn_e,Nachgewiesen 39.2000 -,2000 -,2000
1333-9451,0353-9466,Acta Clinica Croatica,DOAJ,2001,Acta Clinica Croatica,issn_e,30.1991 -,1991 -,1991
1332-8166,0353-9504,Croatian Medical Journal,DOAJ,2001,Croatian Medical Journal,issn_e,Nachgewiesen 32.1992 -,1992 -,1992
1332-8166,0353-9504,Croatian Medical Journal,DOAJ,2001,Croatian Medical Journal,issn_e,Nachgewiesen 33.1992 -,1992 -,1992
0353-9504,0353-9504,Croatian Medical Journal,DOAJ,2001,Croatian Medical Journal,issn_print,Nachgewiesen 32.1992 -,1992 -,1992
0353-9504,0353-9504,Croatian Medical Journal,DOAJ,2001,Croatian Medical Journal,issn_print,Nachgewiesen 33.1992 -,1992 -,1992
0354-8724,0354-8724,Geographica Pannonica,DOAJ,2010,Geographica Pannonica,issn_print,1.1997 -,1997 -,1997
0354-9836,0354-9836,Thermal Science,DOAJ,2001,Thermal Science,issn_print,1.1997 -,1997 -,1997
0354-9836,0354-9836,Thermal Science,DOAJ,2001,Thermal Science,issn_print,Nachgewiesen 5.2001 -,2001 -,2001
1825-1242,0365-0359,"Atti della Accademia Peloritana dei Pericolanti : Classe di Scienze Fisiche, Matematiche e Naturali",DOAJ,2004,"Atti della Accademia Peloritana dei Pericolanti : Classe di Scienze Fisiche, Matematiche e Naturali",issn_e,Nachgewiesen 84.2006 -,2006 -,2006
0365-0588,0365-0588,Acta Botanica Croatica,DOAJ,2011,Acta Botanica Croatica,issn_print,Nachgewiesen 61.2002 -,2002 -,2002
0365-0588,0365-0588,Acta Botanica Croatica,DOAJ,2011,Acta Botanica Croatica,issn_print,16.1957 -,1957 -,1957
0365-0596,0365-0596,Anais Brasileiros de Dermatologia,DOAJ,2002,Anais Brasileiros de Dermatologia,issn_print,36.1961 -,1961 -,1961
0365-0812,0365-0812,Annali di Botanica,DOAJ,1995,Annali di Botanica,issn_print,"1.1903/04 - 22.1940/43; 23.1949/51 - 56.1998(1999),1; N.S. 1.2001 - 8.2008; [3.Ser.] 0.2010; 1.2011 - 2.2012",2011 -,2011
0366-3175,0366-3175,Boletín de la Sociedad Española de Cerámica y Vidrio,DOAJ,2015,Boletín de la Sociedad Española de Cerámica y Vidrio,issn_print,"11.1972 - 16.1977,1; 22.1983,4 -",1972 -,1972
0366-3175,0366-3175,Boletín de la Sociedad Española de Cerámica y Vidrio,DOAJ,2015,Boletín de la Sociedad Española de Cerámica y Vidrio,issn_print,Nachgewiesen 39.2000 -,2000 -,2000
0366-5232,0366-5232,Caldasia,DOAJ,2001,Caldasia,issn_print,1.1940/42 - 16.1989/91 = Nr. 1-78; 17.1992 -,1992 -,1992
0366-5232,0366-5232,Caldasia,DOAJ,2001,Caldasia,issn_print,1.1940/42 - 16.1989/91 = Nr. 1-78; 17.1992 -,1992 -,1992
0366-6999,0366-6999,Chinese Medical Journal,DOAJ,2000,Chinese Medical Journal,issn_print,"46.1932 - 85.1966,9(Sept.); 1973 - 1974; N.S. 1.1975 - 4.1978; 92.1979 -",1979 -,1979
0366-6999,0366-6999,Chinese Medical Journal,DOAJ,2000,Chinese Medical Journal,issn_print,Nachgewiesen 113.2000 -,2000 -,2000
1988-3250,0367-0449,Estudios Geologicos,DOAJ,1984,Estudios Geologicos,issn_e,Nachgewiesen 40.1984 -,1984 -,1984
0367-0449,0367-0449,Estudios Geologicos,DOAJ,1984,Estudios Geologicos,issn_print,Nachgewiesen 40.1984 -,1984 -,1984
0367-0449,0367-0449,Estudios Geologicos,DOAJ,1984,Estudios Geologicos,issn_print,[1.]1945 - [4.]1947/48 = 1-8; 5.1948/49 - 15.1959 = 9-44; 16.1960 - 69.2013,1960 -,1960
0367-598X,0367-598X,Hemijska Industrija,DOAJ,2017,Hemijska Industrija,issn_print,Nachgewiesen 13.1959 -,1959 -,1959
2217-7426,0367-598X,Hemijska Industrija,DOAJ,2017,Hemijska Industrija,issn_e,Nachgewiesen 13.1959 -,1959 -,1959
1853-8665,0370-4661,Revista de la Facultad de Ciencias Agrarias,DOAJ,2007,Revista de la Facultad de Ciencias Agrarias,issn_e,Nachgewiesen [37.]2005 - [38.]2006; 39.2007 -,2007 -,2007
0370-4661,0370-4661,Revista de la Facultad de Ciencias Agrarias,DOAJ,2007,Revista de la Facultad de Ciencias Agrarias,issn_print,Nachgewiesen [37.]2005 - [38.]2006; 39.2007 -,2007 -,2007
0370-4661,0370-4661,Revista de la Facultad de Ciencias Agrarias,DOAJ,2007,Revista de la Facultad de Ciencias Agrarias,issn_print,1.1949 - 23.1983; 24.1988; 25.1992 -,1992 -,1992
0372-333X,0372-333X,Taiwania,DOAJ,1947,Taiwania,issn_print,1.1948 - 2/4.1950; 5.1954 -,1954 -,1954
0373-5680,0373-5680,Revista de la Sociedad Entomológica Argentina,DOAJ,2013,Revista de la Sociedad Entomológica Argentina,issn_print,Nachgewiesen 64.2005 -,2005 -,2005
0375-8427,0375-8427,Veterinární Medicína,DOAJ,2001,Veterinární Medicína,issn_print,[1=]29.1956; 2=30.1957 -,1957 -,1957
0375-8427,0375-8427,Veterinární Medicína,DOAJ,2001,Veterinární Medicína,issn_print,37.1992 -,1992 -,1992
